user_id,journal,before_after,id,predicted_label,positive_probability
257,"{'entry': ""Had a good day today. Managed to stay focused in school. Coding felt like less of a chore, started a new project that's exciting. Chess was fun again; had a good match with a friend. Robotics meeting was really productive. Went for a hike and felt connected to nature. It's nice to have more days like this. Hope it keeps up."", 'timestamp': '2023-04-02T13:00:00Z'}",1,2580,1,0.54067314
257,"{'entry': 'Today was great. School went by quickly. Spent time coding and made significant progress on my project. Chess was enjoyable; played a few games and learned new strategies. Robotics club was thrilling; weï¿½re making good progress for the competition. Went hiking in the evening, and it was peaceful. Feeling optimistic about the future.', 'timestamp': '2023-04-06T18:00:00Z'}",1,2581,1,0.63345945
258,"{'entry': 'Today was tough. I couldnï¿½t focus in school, and I felt tired all day. Tried singing when I got home, but my voice felt weak and strained. Dancing, which usually makes me happy, just felt like going through the motions. Picked up my violin, but I played so badly that I stopped after a few minutes. Even reading, which I love, seems boring now. I donï¿½t understand why I feel this way.', 'timestamp': '2023-03-01T16:00:00Z'}",0,2582,0,0.18038896
258,"{'entry': 'Another rough day. School dragged on forever. I tried dancing when I got home, but my body felt heavy. Tried singing but ended up feeling frustrated because nothing sounded right. Violin practice was worseï¿½I couldnï¿½t remember any of the notes. Reading didnï¿½t help either; I couldnï¿½t get into the story. Everything feels so dull and pointless.', 'timestamp': '2023-03-04T11:30:00Z'}",0,2583,0,0.11324977
258,"{'entry': 'I felt really down today. School was boring, and I couldnï¿½t keep up with the lessons. Mom asked if I wanted to sing a duet with her, but I didnï¿½t feel like it. Dancing class felt exhausting; I couldnï¿½t keep up with the steps. Tried playing a new piece on my violin and messed it up completely. Didnï¿½t even bother opening a book to read. I miss feeling excited about things.', 'timestamp': '2023-03-07T14:00:00Z'}",0,2584,0,0.12437988
258,"{'entry': 'Everything feels wrong. School was stressful, and I couldnï¿½t concentrate on anything. Tried singing, but my voice cracked, and I felt like crying. Dancing was no better; I felt clumsy and out of sync. Violin practice was awful; I kept making mistakes. Usually, reading helps me escape, but not today. Itï¿½s like Iï¿½m stuck in a never-ending loop of sadness.', 'timestamp': '2023-03-11T19:00:00Z'}",0,2585,0,0.07011949
258,"{'entry': 'Felt so low today. Schoolmates were loud, and everything annoyed me. Tried to sing to calm down but couldnï¿½t hit any of the notes. Dancing felt like a struggle; I kept tripping over my own feet. My violin sounded awful, and I stopped after a few minutes. Reading didnï¿½t help either; I just couldnï¿½t get into it. I want to feel like myself again, but I donï¿½t know how.', 'timestamp': '2023-03-14T08:00:00Z'}",0,2586,0,0.098071225
258,"{'entry': 'Today was a bit better. Managed to pay attention in school. Came home and sang a bit; it wasnï¿½t perfect, but I didnï¿½t get frustrated. Dancing class was okay; at least I didnï¿½t mess up too much. Practiced my violin for a while; it felt nice to play a few notes correctly. Even read a chapter of my book. Small steps, but itï¿½s something.', 'timestamp': '2023-03-21T17:30:00Z'}",1,2587,1,0.53813714
258,"{'entry': 'Felt lighter today. School was manageable, and I didnï¿½t feel too overwhelmed. Enjoyed singing a couple of songs at home. Dancing class was fun for a change. Played my violin without making too many mistakes. Read a few chapters of my book and actually got into the story. Itï¿½s nice to have some good moments again.', 'timestamp': '2023-03-25T10:00:00Z'}",1,2588,1,0.6573091
258,"{'entry': 'Today was decent. School was okay, and I could keep up with the lessons. Sang a bit in the afternoon and felt more in control of my voice. Dancing class was better; I felt more coordinated. Practiced a new piece on my violin and it sounded good. Spent some time reading and enjoyed it. Slowly getting back to my hobbies.', 'timestamp': '2023-03-28T16:00:00Z'}",1,2589,1,0.7725296
258,"{'entry': 'Had a pretty good day. Felt focused in school. Sang a lot today, and it felt great. Dancing was fun, and I actually enjoyed moving to the music. Violin practice went well; played a piece without many errors. Read for an hour before bed and loved the story. Itï¿½s nice to feel more like myself. Hope this keeps up.', 'timestamp': '2023-04-01T14:30:00Z'}",1,2590,0,0.483405
258,"{'entry': 'Today was amazing. School was interesting, and I could concentrate. Sang my favorite songs and felt happy doing it. Dancing was a blast; I felt light and free. Violin sounded beautiful today; I played confidently. Spent a lot of time reading and got lost in the book. Feeling optimistic and looking forward to more good days. Life feels bright again.', 'timestamp': '2023-04-05T18:00:00Z'}",1,2591,1,0.62089217
259,"{'entry': ""I've been feeling really down lately. College is overwhelming, and Iï¿½m struggling to keep up with my classes. I used to love exploring new technology, but now it feels like just another task. Video games, which used to be my escape, donï¿½t bring me any joy anymore. Basketball feels like a burden, and I haven't touched a book in weeks. I feel disconnected and alone."", 'timestamp': '2023-03-01T08:00:00Z'}",0,2592,0,0.058202997
259,"{'entry': 'Today was another bad day. I couldnï¿½t concentrate during lectures. Tried to tinker with some new tech gadgets, but I got frustrated quickly. Played video games for a bit, but it felt pointless. Skipped basketball practice because I felt too tired. Reading a book seemed impossible; I couldnï¿½t focus on the words. Everything feels so meaningless.', 'timestamp': '2023-03-04T14:00:00Z'}",0,2593,0,0.10741761
259,"{'entry': 'I feel completely lost. College is too much to handle right now. My interest in technology is waning; I donï¿½t have the motivation to learn anything new. Video games used to be fun, but now theyï¿½re just repetitive. Basketball is exhausting, and I just donï¿½t have the energy for it. Even reading, which I love, feels like a chore. I donï¿½t know how to find my way out of this.', 'timestamp': '2023-03-08T20:00:00Z'}",0,2594,0,0.12251376
259,"{'entry': 'Today was rough. I couldnï¿½t pay attention in any of my classes. Tried to work on a tech project, but my mind kept wandering. Played video games, but after a few minutes, I felt bored. Went to basketball practice but felt out of place and exhausted. Reading didnï¿½t help either; I couldnï¿½t immerse myself in the book. Itï¿½s hard to remember the last time I felt excited about anything.', 'timestamp': '2023-03-12T18:00:00Z'}",0,2595,0,0.14226988
259,"{'entry': 'Feeling really down today. College feels like a never-ending grind. Even technology, which always fascinated me, feels like a burden. Video games are no longer funï¿½theyï¿½re just another thing to waste time on. Basketball feels pointless, and I havenï¿½t had the mind to read. I miss feeling passionate about something. Everything is so gray and heavy.', 'timestamp': '2023-03-18T10:00:00Z'}",0,2596,0,0.099532455
259,"{'entry': 'Today was a bit better. Managed to focus in my classes for the first time in a while. Worked on a small tech project, and although it wasnï¿½t perfect, it felt good to try. Played a new video game and actually enjoyed it for a bit. Went to basketball practice and didnï¿½t feel completely drained. Read a few pages of a book before bed. Some small steps forward.', 'timestamp': '2023-03-25T09:00:00Z'}",1,2597,1,0.5158263
259,"{'entry': 'Felt a bit more optimistic today. College was manageable. Spent some time learning about a new piece of technology and found it interesting. Played video games with a friend online, and it was fun. Basketball practice wasnï¿½t as exhausting; actually enjoyed it. Read a chapter from a new book and liked it. Starting to see a bit of light at the end of the tunnel.', 'timestamp': '2023-03-30T15:00:00Z'}",1,2598,1,0.7277306
259,"{'entry': 'Today was pretty decent. Classes went smoothly; I could follow along without feeling overwhelmed. Worked on a tech project and made some good progress. Video games were fun, played for a while and didnï¿½t feel bored. Basketball practice was good; felt more connected with the team. Picked up reading again and enjoyed it. Itï¿½s nice to have some good moments.', 'timestamp': '2023-04-03T18:00:00Z'}",1,2599,1,0.6716058
259,"{'entry': 'Had a good day today. College felt interesting, and I participated in discussions. Spent time exploring some new tech gadgets; it was fascinating. Played video games, and actually found myself smiling. Basketball practice was great; felt more energetic. Read for an hour before bed and was totally engrossed in the story. Feeling hopeful again.', 'timestamp': '2023-04-08T20:30:00Z'}",1,2600,1,0.6654806
259,"{'entry': 'Today was fantastic. Had a productive day in college. Worked on an advanced tech project and felt really accomplished. Video games were a blast; spent time playing with friends. Basketball practice was amazing; felt strong and connected with my teammates. Read several chapters of a book and loved every minute. Feeling much more like myself. Life is starting to feel bright again.', 'timestamp': '2023-04-12T14:00:00Z'}",1,2601,1,0.5644617
260,"{'entry': 'Iï¿½ve been feeling really down lately. School feels overwhelming, and I canï¿½t concentrate on anything. Painting, which used to be my favorite escape, just feels like another task. Horseback riding isnï¿½t fun anymore; it feels like a chore. Even volleyball, which I used to love, is exhausting. Reading used to help me relax, but now I canï¿½t focus on the words. I donï¿½t know how to snap out of this funk.', 'timestamp': '2023-03-01T18:00:00Z'}",0,2602,0,0.29213083
260,"{'entry': 'Today was really hard. I tried to paint, but nothing came out right. It was just frustrating. Horseback riding was tiring, and I couldnï¿½t enjoy it. Volleyball practice was a disaster; I felt so out of sync with the team. Picked up a book to read, but I couldnï¿½t get past the first page. Mom and Dad noticed I was off, but I donï¿½t know how to explain it to them. Everything feels so heavy.', 'timestamp': '2023-03-05T14:00:00Z'}",0,2603,0,0.11416648
260,"{'entry': 'Another tough day. School dragged on, and I couldnï¿½t focus on any of the lessons. Painting felt pointless; I couldnï¿½t create anything good. Horseback riding felt like such a struggle, and I didnï¿½t have the energy for volleyball. Reading didnï¿½t help either; I couldnï¿½t escape into the story. I hate feeling this way, but I donï¿½t know how to fix it.', 'timestamp': '2023-03-09T20:00:00Z'}",0,2604,0,0.17041868
260,"{'entry': 'Everything feels off. School was exhausting, and I barely retained anything. Painting used to be my joy, but now itï¿½s just disappointing. Horseback riding didnï¿½t bring me any happiness, and volleyball feels like a burden. Tried reading to calm down, but it didnï¿½t work. Mom and Dad keep asking if Iï¿½m okay, and I keep telling them Iï¿½m just tired. Itï¿½s more than that, though.', 'timestamp': '2023-03-13T08:00:00Z'}",0,2605,0,0.18408239
260,"{'entry': 'Feeling really low today. I couldnï¿½t concentrate in school at all. Tried to paint, but I messed up every stroke. Horseback riding was too tiring, and I didnï¿½t even want to go to volleyball practice. Reading felt like a chore; I couldnï¿½t get through a single chapter. I miss feeling passionate about these things. Everything feels so bleak and empty.', 'timestamp': '2023-03-17T16:00:00Z'}",0,2606,0,0.049667113
260,"{'entry': 'Today was a bit better. School was manageable, and I could concentrate a bit. Tried painting a small picture, and it didnï¿½t turn out too bad. Horseback riding felt a little more enjoyable. Volleyball practice was okay; I didnï¿½t feel as exhausted. Read a few pages of a book, and it was slightly interesting. Small improvements, but itï¿½s something.', 'timestamp': '2023-03-25T14:00:00Z'}",1,2607,1,0.50029325
260,"{'entry': 'Felt slightly better today. Managed to stay focused during school. Painted a small piece, and I didnï¿½t hate it. Horseback riding was more fun today; even got a few smiles. Volleyball practice was fine; felt a bit more connected with the team. Enjoyed reading a couple of chapters of my book. Itï¿½s nice to have a few good moments.', 'timestamp': '2023-03-29T10:00:00Z'}",1,2608,1,0.5575159
260,"{'entry': 'Today was decent. School went okay, and I could follow the lessons. Spent time painting, and it was actually relaxing. Horseback riding felt wonderful todayï¿½had a good ride. Volleyball practice went well; felt more in sync with the team. Read a lot today and enjoyed the story. Itï¿½s nice to have some days where I feel more like myself.', 'timestamp': '2023-04-02T16:00:00Z'}",1,2609,1,0.58459795
260,"{'entry': 'Had a good day today. School was interesting, and I felt engaged. Painted a beautiful landscapeï¿½felt proud of it. Horseback riding was amazing; felt a real connection with the horse. Volleyball practice was fun and energetic. Read for hours today and loved the book. Feeling more optimistic about things. Hope this continues.', 'timestamp': '2023-04-05T08:00:00Z'}",1,2610,1,0.84975886
260,"{'entry': 'Today was great. School was exciting; enjoyed all the subjects. Painted a series of pictures and felt very creative. Horseback riding was exhilarating; I felt really alive. Volleyball practice was fantastic; we had a great game. Read an entire book and got lost in the story. Feeling much better about everything. Life is starting to feel bright again.', 'timestamp': '2023-04-10T18:00:00Z'}",1,2611,0,0.4460188
261,"{'entry': ""I felt really sad today. School wasn't fun and I couldn't concentrate on anything. I usually love drawing, but today I just stared at the paper. Playing with my pets didnï¿½t cheer me up either. Even soccer didn't feel fun; I was just running around without feeling happy. Tried reading my favorite book, but the words didnï¿½t make sense. I donï¿½t know why I feel so blue."", 'timestamp': '2023-03-01T16:00:00Z'}",0,2612,0,0.09288805
261,"{'entry': ""Today was not good. I tried to draw, but nothing looked right. Playing with my dog usually makes me happy, but not today. Soccer practice felt like a big chore and I didnï¿½t enjoy it at all. Picked up a book to read, but I couldnï¿½t follow the story. My mom noticed and tried to cheer me up, but it didn't work. I just want to feel happy again."", 'timestamp': '2023-03-04T10:00:00Z'}",0,2613,1,0.51163733
261,"{'entry': 'Everything felt wrong today. At school, I couldnï¿½t focus on anything. Tried drawing a picture, but it turned out terrible. Playing with my cat didnï¿½t help; I just felt so tired. Soccer was boring, and I didnï¿½t even care if we won or lost. Tried reading a new book, but after one page, I gave up. I hate feeling this way, but I donï¿½t know how to stop it.', 'timestamp': '2023-03-08T14:00:00Z'}",0,2614,0,0.054348297
261,"{'entry': ""Felt really down today. School was hard, and I couldn't keep up. Tried drawing, but everything looked bad. Playing with my pets didnï¿½t make me smile like it usually does. Soccer wasnï¿½t any funï¿½I just felt tired. Reading didnï¿½t help either; I couldnï¿½t get into the story. My mom asked if I was okay, and I told her I was just tired. I wish I knew what was wrong."", 'timestamp': '2023-03-11T18:00:00Z'}",0,2615,0,0.06509305
261,"{'entry': ""Itï¿½s been a tough day. School was boring, and I couldnï¿½t pay attention. Tried drawing but ended up crumpling the paper. Playing with my pets didnï¿½t feel fun; I just felt sad. Didnï¿½t enjoy soccer, eitherï¿½I felt like I was dragging myself around. Reading used to be my favorite, but not anymore; I couldnï¿½t focus. I hope tomorrow is better, but I'm worried it won't be."", 'timestamp': '2023-03-14T11:00:00Z'}",0,2616,0,0.085804455
261,"{'entry': 'Today was a bit better. School wasnï¿½t as hard to get through. Tried drawing, and I actually liked what I made. Played with my dog for a while, and it made me smile a little. Soccer practice was okay; I didnï¿½t feel as tired. I even read a few pages of my book, and it was interesting. It feels good to have some better moments.', 'timestamp': '2023-03-25T08:30:00Z'}",1,2617,1,0.5767741
261,"{'entry': 'Felt a bit lighter today. Managed to focus better in school. Drew a pretty picture, and it made me happy. Played with my cat, and it was fun. Soccer practice went well; I even enjoyed running around. Reading was niceï¿½I finished a whole chapter. Itï¿½s nice to feel more like myself again.', 'timestamp': '2023-03-28T17:00:00Z'}",1,2618,1,0.5744946
261,"{'entry': 'Today was pretty good. School was interesting and I paid attention more. Drew some more pictures, and they turned out well. Playing with my dog was really fun. Soccer practice was great; I had a lot of energy. Read a lot today and loved the story. Itï¿½s nice to have more good days.', 'timestamp': '2023-04-01T15:00:00Z'}",1,2619,1,0.88897747
261,"{'entry': 'Had a good day today. School was fun, and I learned a lot. Drew a beautiful picture and felt proud of it. Playing with my pets made me laugh. Soccer practice felt really good; I even scored a goal. Read my book for an hour and enjoyed every minute. Feeling happy and hopeful.', 'timestamp': '2023-04-04T10:00:00Z'}",1,2620,1,0.8418765
261,"{'entry': 'Today was amazing. School was fun, and I understood everything. Spent a lot of time drawing, and everything turned out great. Played with my cat and dog, and they made me laugh. Soccer practice was fantastic; I felt so energetic. Read a whole book and loved it. Iï¿½m feeling really good and hopeful for the future.', 'timestamp': '2023-04-07T19:00:00Z'}",1,2621,1,0.8042586
262,"{'entry': ""Iï¿½ve been feeling really down lately. School is tough, and I canï¿½t focus on my math classes, which used to be my favorite. Playing soccer feels like a chore, and I donï¿½t enjoy it anymore. Even strumming my guitar, which always relaxed me, just frustrates me now. Video games aren't fun; they just make me feel more tired. I donï¿½t understand why I feel so off."", 'timestamp': '2023-03-01T20:00:00Z'}",0,2622,0,0.14673564
262,"{'entry': 'Today was rough. I failed a math test, and now I feel like a failure. Soccer practice was terrible; I couldnï¿½t keep up with my teammates. Tried playing my guitar, but every note sounded wrong. Played video games after school, but it didnï¿½t cheer me up. Nothing seems to go right anymore. I wish I could go back to feeling happy and excited about things.', 'timestamp': '2023-03-05T17:30:00Z'}",0,2623,0,0.10820297
262,"{'entry': 'Felt lost today. School was a blur, and I couldnï¿½t understand my math homework. Soccer wasnï¿½t funï¿½I felt slow and tired. Tried playing some new songs on my guitar, but it only made me frustrated. Even video games, which I used to love, felt boring. My parents keep asking if Iï¿½m okay, but I donï¿½t know what to tell them. Everything feels wrong.', 'timestamp': '2023-03-10T15:00:00Z'}",0,2624,0,0.07091142
262,"{'entry': ""Another tough day. Struggled to focus in school, especially in math. Soccer practice was exhausting, and I felt like giving up. Played my guitar for a bit, but it didnï¿½t sound good. Video games made me feel even more tired. My friends notice something's off, but I canï¿½t explain it to them. I just want to feel like myself again."", 'timestamp': '2023-03-13T12:00:00Z'}",0,2625,0,0.18673955
262,"{'entry': 'Everything feels heavy. School is dragging on, and Iï¿½m falling behind in math. Soccer is more tiring than fun. Guitar used to be my escape, but now it just frustrates me. Even the best video games donï¿½t hold my attention anymore. I miss feeling passionate about my hobbies. Itï¿½s like thereï¿½s a cloud over everything.', 'timestamp': '2023-03-16T21:00:00Z'}",0,2626,0,0.15939826
262,"{'entry': 'Today was a bit better. Managed to focus more in school and actually understood some of my math homework. Soccer practice wasnï¿½t as bad; I felt a bit more energetic. Played my guitar for a while, and it didnï¿½t sound too bad. Played some video games, and they were a bit more enjoyable. Small steps, but itï¿½s a start.', 'timestamp': '2023-03-23T12:30:00Z'}",1,2627,0,0.30045637
262,"{'entry': 'Felt lighter today. School was okay, and I followed along in math class. Soccer practice was fun; I even laughed with my teammates. Played guitar and managed to play a whole song without getting frustrated. Video games were more entertaining. My parents seemed relieved to see me smile. Itï¿½s nice to have a good day.', 'timestamp': '2023-03-27T16:00:00Z'}",1,2628,1,0.6305133
262,"{'entry': 'Today was decent. School went fine, and I didnï¿½t feel so overwhelmed. Math class was actually interesting. Played soccer with friends, and it felt good to move around. Picked up my guitar and played a new songï¿½it sounded pretty good. Enjoyed some video games before bed. Feeling more like myself.', 'timestamp': '2023-03-30T19:00:00Z'}",1,2629,0,0.38055253
262,"{'entry': 'Had a good day today. Managed to stay focused in school. Math class was great; I participated and solved problems. Soccer practice was awesome; I felt more connected with the team. Played guitar and felt happy with the tunes I created. Video games were fun; I even won a few rounds. It feels good to enjoy my hobbies again.', 'timestamp': '2023-04-03T14:00:00Z'}",1,2630,1,0.65970653
262,"{'entry': 'Today was amazing. School was interesting, and I aced a math quiz. Soccer was exhilarating; I felt full of energy. Played my guitar for hours and loved every moment. Video games were really fun; I enjoyed playing with friends. Iï¿½m feeling optimistic and looking forward to more good days. Life feels bright again.', 'timestamp': '2023-04-07T17:00:00Z'}",1,2631,1,0.8084223
263,"{'entry': 'I felt really sad today. School was really hard, and I couldnï¿½t focus on my lessons. I love reading, but today I couldnï¿½t concentrate on my book at all. Ballet class, which is usually fun, felt really tiring and I made so many mistakes. Painting didnï¿½t make me happy either; my drawings looked bad. Even swimming, which I always enjoy, felt exhausting. I donï¿½t know why I feel this way.', 'timestamp': '2023-03-01T15:00:00Z'}",0,2632,0,0.07458678
263,"{'entry': 'Today was another bad day. Tried reading my favorite book, but I couldnï¿½t get into the story. Ballet class felt like a chore, and I kept messing up. Painting didnï¿½t help either; I made a mess and got frustrated. Swimming was hard; I felt so slow and tired. Mom and Dad keep asking if Iï¿½m okay, but I donï¿½t know what to tell them. Everything feels wrong.', 'timestamp': '2023-03-04T09:30:00Z'}",0,2633,0,0.101075515
263,"{'entry': 'Felt really down today. School was boring, and I couldnï¿½t pay attention. Tried reading, but I kept losing my place. Ballet was awful; my body didnï¿½t want to move right. Painting used to be fun, but now it just makes me upset. Swimming didnï¿½t help either; I didnï¿½t have the energy. I hate feeling like this. I wish I knew how to make it stop.', 'timestamp': '2023-03-08T17:00:00Z'}",0,2634,0,0.03992912
263,"{'entry': 'Everything feels off. School was so hard, and I couldnï¿½t understand the lessons. Tried to read, but I gave up after a few pages. Ballet class was frustrating; I couldnï¿½t keep up with the steps. Painting didnï¿½t cheer me up; I didnï¿½t like anything I made. Swimming was really tiring, and I didnï¿½t enjoy it at all. I just want to feel happy again.', 'timestamp': '2023-03-12T14:00:00Z'}",0,2635,0,0.2908586
263,"{'entry': 'Itï¿½s been a rough day. School was tough, and I couldnï¿½t concentrate. Tried reading, but I only got more frustrated. Ballet class was terrible; I kept making mistakes. Painting was a disaster; nothing turned out the way I wanted. Swimming felt like a chore, and I didnï¿½t have any fun. Mom and Dad are worried, but I donï¿½t know what to tell them. Everything feels so heavy.', 'timestamp': '2023-03-15T16:00:00Z'}",0,2636,0,0.060938623
263,"{'entry': 'Today was a bit better. School was still hard, but I managed to focus a little. Tried reading and actually enjoyed a few pages. Ballet class was okay; I didnï¿½t make as many mistakes. Painted a small picture and felt a bit satisfied with it. Swimming was not too tiring; I even had some fun. It feels good to have some better moments.', 'timestamp': '2023-03-22T10:00:00Z'}",1,2637,1,0.6321155
263,"{'entry': 'Felt lighter today. School went alright, and I could keep up with my lessons. Read a chapter of my book and really liked it. Ballet class was fun for a change; I felt more in control. Painted a nice picture and was proud of it. Swimming was enjoyable; felt good to be in the water. Itï¿½s nice to feel more like myself again.', 'timestamp': '2023-03-26T15:30:00Z'}",1,2638,1,0.66906023
263,"{'entry': 'Today was pretty good. School was interesting, and I paid attention. Read a lot today and enjoyed the story. Ballet class was great; I did well with all the steps. Painted for a while and liked what I created. Swimming felt refreshing; I had a good time. Itï¿½s so nice to have more good days.', 'timestamp': '2023-03-30T12:00:00Z'}",1,2639,1,0.8856159
263,"{'entry': 'Had a good day today. School was fun, and I learned a lot. Read a new book and couldnï¿½t put it down. Ballet was wonderful; I felt graceful. Painted a beautiful picture and felt happy about it. Swimming practice was perfect; felt energetic and happy. Feeling more hopeful and positive.', 'timestamp': '2023-04-03T16:00:00Z'}",1,2640,1,0.8968047
263,"{'entry': ""Today was amazing. School was great, and I understood everything. Read for hours and loved every minute of it. Ballet class was perfect; I did so well. Painted many pictures and felt very creative. Swimming was fantastic; I felt so alive. I'm feeling really good and optimistic about the future."", 'timestamp': '2023-04-08T14:00:00Z'}",1,2641,1,0.82982314
264,"{'entry': ""I've been really struggling lately. College is overwhelming, and I can't keep up with my assignments. Basketball, which usually helps me destress, feels like a burden. Coding used to be my passion, but now it feels frustrating and pointless. Even reading, my go-to escape, isnï¿½t enjoyable anymore. Video games just make me feel more empty. Everything seems so difficult and dull right now."", 'timestamp': '2023-03-01T17:00:00Z'}",0,2642,0,0.11625903
264,"{'entry': ""Another bad day. Couldn't focus in any classes and worried about falling behind. Went to play basketball, but I felt disconnected and clumsy. Tried coding, but every line seemed wrong. Even my favorite books canï¿½t hold my interest. Played video games, but I didn't find them fun or relaxing. Feels like everything I used to enjoy is slipping away from me."", 'timestamp': '2023-03-04T20:30:00Z'}",0,2643,0,0.10825034
264,"{'entry': ""Feeling really down today. College work is piling up, and I can't manage it all. Basketball practice was a mess; I missed almost every shot. Coding is frustrating me to no end. Tried to read, but the words just blurred together. Even gaming felt like a chore. I'm tired of feeling this way, but I don't know how to change it."", 'timestamp': '2023-03-08T11:00:00Z'}",0,2644,0,0.07955959
264,"{'entry': ""Today was tough. College is so demanding, and it's hard to keep up. Basketball didn't cheer me up; in fact, it made me feel more tired. Coding projects are giving me headaches. Reading my favorite novels feels like work now. Started a new game, but lost interest quickly. I don't understand why everything seems so joyless and hard all of a sudden."", 'timestamp': '2023-03-12T15:00:00Z'}",0,2645,0,0.1528852
264,"{'entry': 'Feeling lost and unmotivated. Struggled to get through my classes. Basketball feels more exhausting than fun. Coding used to make me excited, but now it just feels stressful. Reading doesnï¿½t captivate me anymore, and video games are just boring. Itï¿½s hard to see the light at the end of this tunnel. I miss feeling engaged and happy.', 'timestamp': '2023-03-16T21:00:00Z'}",0,2646,0,0.15108243
264,"{'entry': 'Today was a bit better. Managed to concentrate a bit more in college. Played basketball and didnï¿½t feel completely exhausted; had some fun with friends. Tried coding a simple program, and it wasnï¿½t too frustrating. Read a few pages of a book and found it somewhat interesting. Played video games for a bit and actually enjoyed it a little. It feels like a tiny step forward.', 'timestamp': '2023-03-25T10:00:00Z'}",1,2647,0,0.48332003
264,"{'entry': 'Felt a bit more positive today. Classes were manageable, and I participated a bit. Basketball practice was nice; felt more connected and coordinated. Worked on a coding project and made some good progress. Read a chapter of my book and got interested in the story. Video games were actually fun this evening. Itï¿½s nice to have a few good moments.', 'timestamp': '2023-03-28T15:30:00Z'}",1,2648,1,0.8311001
264,"{'entry': 'Today was decent. College felt a bit less overwhelming. Played basketball and felt more energetic; it was fun. Spent some time coding and enjoyed the challenge. Read more of my book and got lost in the story. Played video games with some friends, and we had a great time. Itï¿½s nice to have more good days where I feel like myself.', 'timestamp': '2023-04-01T19:00:00Z'}",1,2649,0,0.45744666
264,"{'entry': 'Had a good day today. Managed to stay focused during classes and felt productive. Basketball was exciting; had a great practice. Coded for a couple of hours and made significant progress. Read for a while and really enjoyed the plot of the book. Video games were fun, and I felt more engaged. Feeling more positive and hopeful.', 'timestamp': '2023-04-04T17:00:00Z'}",1,2650,1,0.75164974
264,"{'entry': 'Today was great. College was interesting and not as stressful. Played basketball and felt full of energy; it was fantastic. Worked on a complex coding project and felt very accomplished. Read an entire book and loved every minute of it. Played video games and had loads of fun. Feeling much better about everything. Life feels bright again.', 'timestamp': '2023-04-08T20:00:00Z'}",1,2651,1,0.72666883
265,"{'entry': ""Feeling really down today. School felt impossible, and I couldn't focus on anything. Playing the piano used to be my favorite thing, but now it feels hard and frustrating. Soccer practice was tiring, and I didn't have fun. Even reading, which usually makes me happy, didn't interest me. Video games didnï¿½t help either; they just bored me. I donï¿½t know why I feel this way."", 'timestamp': '2023-03-01T15:00:00Z'}",0,2652,0,0.16686001
265,"{'entry': ""Today was just bad. Tried to practice the piano, but my fingers wouldn't cooperate. Soccer was a disaster; I kept making mistakes. Reading didnï¿½t help me relax; I couldnï¿½t get into the book. Played video games, but they felt pointless. Mom and Dad asked if I was okay, but I didnï¿½t know what to tell them. Everything feels wrong and heavy."", 'timestamp': '2023-03-05T10:00:00Z'}",0,2653,0,0.10543226
265,"{'entry': ""Everything feels off. School was hard today, and I couldnï¿½t pay attention. Tried to play a new song on the piano, but it didnï¿½t sound right. Soccer practice felt like I was just going through the motions. Reading was frustrating because I couldn't focus. Even video games didnï¿½t cheer me up. I just want to feel happy again."", 'timestamp': '2023-03-09T17:00:00Z'}",0,2654,0,0.22731178
265,"{'entry': ""Felt really sad today. School was tough, and I couldnï¿½t concentrate. Tried to play the piano, but nothing sounded good. Soccer practice was exhausting, and I didnï¿½t enjoy it. Reading didn't help; I kept losing my place. Played video games, but they were boring. Mom and Dad are worried, but I donï¿½t know what to tell them. Everything feels so hard."", 'timestamp': '2023-03-13T14:00:00Z'}",0,2655,0,0.033345483
265,"{'entry': 'Today was awful. Couldnï¿½t focus at all in school. Piano practice went badly; I kept making mistakes. Soccer was tiring, and I didnï¿½t want to be there. Reading used to be my favorite, but now it just frustrates me. Played video games, but they werenï¿½t fun. I miss feeling excited about things. Everything just feels so heavy.', 'timestamp': '2023-03-16T16:00:00Z'}",0,2656,0,0.068379425
265,"{'entry': 'Today was a bit better. Managed to concentrate some in school. Practiced the piano, and it didnï¿½t sound too bad. Soccer practice was okay; had some fun with friends. Read a few pages of a book, and it was interesting. Played video games for a bit and enjoyed them a little. Itï¿½s nice to have some better moments.', 'timestamp': '2023-03-24T11:00:00Z'}",1,2657,1,0.6569436
265,"{'entry': ""Felt a bit lighter today. School wasnï¿½t as hard. Played piano and actually enjoyed a song. Soccer practice was fun; laughed with some teammates. Read a chapter of a book and got interested in the story. Played video games and found them engaging. It's nice to have some good moments again."", 'timestamp': '2023-03-28T15:30:00Z'}",1,2658,1,0.71195275
265,"{'entry': 'Today was pretty good. School was interesting and I paid attention. Practiced the piano and played a whole song well. Soccer was great; had a lot of energy. Read a lot today and loved the story. Video games were fun and didnï¿½t feel like a waste of time. Feeling more like myself again.', 'timestamp': '2023-04-01T17:00:00Z'}",1,2659,1,0.5323107
265,"{'entry': 'Had a good day today. School was fun, and I understood the lessons. Piano practice went well; felt proud of my music. Soccer practice was exciting; even scored a goal. Read for hours and enjoyed every minute. Video games were exciting; played with friends and had a blast. Feeling more positive and hopeful.', 'timestamp': '2023-04-04T13:00:00Z'}",1,2660,1,0.7713031
